FECHA HECHO	COD_DEPTO	DEPARTAMENTO	COD_MUNI	MUNICIPIO	TIPO DELITO	CANTIDAD
10/23/2003 12:00:00 AM	27	CHOCÓ	27,001	QUIBDO	SECUESTRO EXTORSIVO	1
10/23/2003 12:00:00 AM	44	LA GUAJIRA	44,279	FONSECA	SECUESTRO EXTORSIVO	1
10/24/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	1
10/24/2003 12:00:00 AM	5	ANTIOQUIA	5,002	ABEJORRAL	SECUESTRO EXTORSIVO	1
10/24/2003 12:00:00 AM	5	ANTIOQUIA	5,789	TAMESIS	SECUESTRO EXTORSIVO	1
10/24/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
10/24/2003 12:00:00 AM	52	NARIÑO	52,233	CUMBITARA	SECUESTRO EXTORSIVO	3
10/24/2003 12:00:00 AM	54	NORTE DE SANTANDER	54,206	CONVENCION	SECUESTRO EXTORSIVO	5
10/24/2003 12:00:00 AM	66	RISARALDA	66,17	DOSQUEBRADAS	SECUESTRO EXTORSIVO	1
10/25/2003 12:00:00 AM	13	BOLÍVAR	13,6	RIO VIEJO	SECUESTRO EXTORSIVO	1
10/25/2003 12:00:00 AM	27	CHOCÓ	27,001	QUIBDO	SECUESTRO EXTORSIVO	1
10/25/2003 12:00:00 AM	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO SIMPLE	1
10/25/2003 12:00:00 AM	44	LA GUAJIRA	44,65	SAN JUAN DEL CESAR	SECUESTRO EXTORSIVO	1
10/25/2003 12:00:00 AM	52	NARIÑO	52,835	SAN ANDRES DE TUMACO	SECUESTRO EXTORSIVO	6
10/25/2003 12:00:00 AM	66	RISARALDA	66,001	PEREIRA	SECUESTRO SIMPLE	1
10/26/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	4
10/26/2003 12:00:00 AM	44	LA GUAJIRA	44,65	SAN JUAN DEL CESAR	SECUESTRO EXTORSIVO	5
10/27/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
10/27/2003 12:00:00 AM	47	MAGDALENA	47,189	CIENAGA	SECUESTRO SIMPLE	2
10/28/2003 12:00:00 AM	5	ANTIOQUIA	5,69	SANTO DOMINGO	SECUESTRO EXTORSIVO	1
10/28/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
10/28/2003 12:00:00 AM	17	CALDAS	17,616	RISARALDA	SECUESTRO EXTORSIVO	1
10/28/2003 12:00:00 AM	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO EXTORSIVO	1
10/28/2003 12:00:00 AM	73	TOLIMA	73,483	NATAGAIMA	SECUESTRO SIMPLE	1
10/29/2003 12:00:00 AM	5	ANTIOQUIA	5,591	PUERTO TRIUNFO	SECUESTRO EXTORSIVO	1
10/30/2003 12:00:00 AM	5	ANTIOQUIA	5,042	SANTAFE DE ANTIOQUIA	SECUESTRO EXTORSIVO	1
10/30/2003 12:00:00 AM	66	RISARALDA	66,001	PEREIRA	SECUESTRO SIMPLE	1
10/31/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
10/31/2003 12:00:00 AM	19	CAUCA	19,256	EL TAMBO	SECUESTRO EXTORSIVO	1
10/31/2003 12:00:00 AM	19	CAUCA	19,585	PURACE	SECUESTRO EXTORSIVO	1
10/31/2003 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO SIMPLE	1
10/31/2003 12:00:00 AM	41	HUILA	41,298	GARZON	SECUESTRO EXTORSIVO	1
10/31/2003 12:00:00 AM	41	HUILA	41,306	GIGANTE	SECUESTRO SIMPLE	1
10/31/2003 12:00:00 AM	44	LA GUAJIRA	44,43	MAICAO	SECUESTRO EXTORSIVO	1
11/01/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	2
11/01/2003 0:00	19	CAUCA	19,001	POPAYAN	SECUESTRO SIMPLE	1
11/01/2003 0:00	20	CESAR	20,57	PUEBLO BELLO	SECUESTRO SIMPLE	1
11/01/2003 0:00	41	HUILA	41,001	NEIVA	SECUESTRO SIMPLE	1
11/01/2003 0:00	41	HUILA	41,006	ACEVEDO	SECUESTRO EXTORSIVO	1
11/01/2003 0:00	41	HUILA	41,306	GIGANTE	SECUESTRO SIMPLE	1
11/01/2003 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
11/02/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
11/02/2003 0:00	19	CAUCA	19,78	SUAREZ	SECUESTRO EXTORSIVO	1
11/02/2003 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
11/03/2003 0:00	25	CUNDINAMARCA	25,269	FACATATIVA	SECUESTRO SIMPLE	1
11/03/2003 0:00	54	NORTE DE SANTANDER	54,518	PAMPLONA	SECUESTRO SIMPLE	1
11/03/2003 0:00	73	TOLIMA	73,52	PALOCABILDO	SECUESTRO EXTORSIVO	1
11/04/2003 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
11/05/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
11/05/2003 0:00	52	NARIÑO	52,227	CUMBAL	SECUESTRO EXTORSIVO	1
11/05/2003 0:00	81	ARAUCA	81,001	ARAUCA	SECUESTRO SIMPLE	1
11/06/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
11/07/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
11/07/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	2
11/08/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	2
11/08/2003 0:00	19	CAUCA	19,532	PATIA	SECUESTRO EXTORSIVO	1
11/08/2003 0:00	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO EXTORSIVO	1
11/09/2003 0:00	68	SANTANDER	68,655	SABANA DE TORRES	SECUESTRO EXTORSIVO	4
11/09/2003 0:00	73	TOLIMA	73,449	MELGAR	SECUESTRO SIMPLE	1
11/10/2003 0:00	5	ANTIOQUIA	5,756	SONSON	SECUESTRO SIMPLE	2
11/10/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
11/10/2003 0:00	20	CESAR	20,228	CURUMANI	SECUESTRO SIMPLE	1
11/10/2003 0:00	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO EXTORSIVO	2
11/11/2003 0:00	76	VALLE DEL CAUCA	76,126	CALIMA	SECUESTRO EXTORSIVO	1
11/12/2003 0:00	20	CESAR	20,175	CHIMICHAGUA	SECUESTRO SIMPLE	1
11/13/2003 12:00:00 AM	5	ANTIOQUIA	5,148	EL CARMEN DE VIBORAL	SECUESTRO EXTORSIVO	1
11/14/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
11/14/2003 12:00:00 AM	70	SUCRE	70,001	SINCELEJO	SECUESTRO SIMPLE	1
11/14/2003 12:00:00 AM	73	TOLIMA	73,319	GUAMO	SECUESTRO SIMPLE	2
11/14/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,52	PALMIRA	SECUESTRO SIMPLE	1
11/15/2003 12:00:00 AM	5	ANTIOQUIA	5,042	SANTAFE DE ANTIOQUIA	SECUESTRO EXTORSIVO	3
11/15/2003 12:00:00 AM	8	ATLÁNTICO	8,573	PUERTO COLOMBIA	SECUESTRO EXTORSIVO	1
11/15/2003 12:00:00 AM	18	CAQUETÁ	18,753	SAN VICENTE DEL CAGUAN	SECUESTRO EXTORSIVO	1
11/15/2003 12:00:00 AM	41	HUILA	41,006	ACEVEDO	SECUESTRO EXTORSIVO	1
11/15/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,834	TULUA	SECUESTRO EXTORSIVO	1
11/16/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
11/16/2003 12:00:00 AM	19	CAUCA	19,001	POPAYAN	SECUESTRO SIMPLE	1
11/18/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	2
11/18/2003 12:00:00 AM	5	ANTIOQUIA	5,736	SEGOVIA	SECUESTRO EXTORSIVO	1
11/18/2003 12:00:00 AM	19	CAUCA	19,455	MIRANDA	SECUESTRO SIMPLE	3
11/19/2003 12:00:00 AM	52	NARIÑO	52,835	SAN ANDRES DE TUMACO	SECUESTRO EXTORSIVO	2
11/20/2003 12:00:00 AM	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
11/20/2003 12:00:00 AM	68	SANTANDER	68,615	RIONEGRO	SECUESTRO EXTORSIVO	2
11/20/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
11/20/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO SIMPLE	1
11/20/2003 12:00:00 AM	85	CASANARE	85,001	YOPAL	SECUESTRO EXTORSIVO	1
11/21/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
11/21/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
11/21/2003 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO SIMPLE	1
11/22/2003 12:00:00 AM	13	BOLÍVAR	13,001	CARTAGENA	SECUESTRO SIMPLE	1
11/22/2003 12:00:00 AM	52	NARIÑO	52,573	PUERRES	SECUESTRO SIMPLE	1
11/22/2003 12:00:00 AM	54	NORTE DE SANTANDER	54,003	ABREGO	SECUESTRO EXTORSIVO	2
11/22/2003 12:00:00 AM	68	SANTANDER	68,573	PUERTO PARRA	SECUESTRO EXTORSIVO	1
11/23/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	2
11/23/2003 12:00:00 AM	47	MAGDALENA	47,555	PLATO	SECUESTRO SIMPLE	1
11/23/2003 12:00:00 AM	70	SUCRE	70,717	SAN PEDRO	SECUESTRO EXTORSIVO	1
11/23/2003 12:00:00 AM	85	CASANARE	85,44	VILLANUEVA	SECUESTRO EXTORSIVO	2
11/24/2003 12:00:00 AM	44	LA GUAJIRA	44,001	RIOHACHA	SECUESTRO EXTORSIVO	1
11/25/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
11/25/2003 12:00:00 AM	5	ANTIOQUIA	5,038	ANGOSTURA	SECUESTRO EXTORSIVO	2
11/25/2003 12:00:00 AM	5	ANTIOQUIA	5,038	ANGOSTURA	SECUESTRO SIMPLE	1
11/25/2003 12:00:00 AM	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
11/26/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	1
11/26/2003 12:00:00 AM	70	SUCRE	70,001	SINCELEJO	SECUESTRO SIMPLE	1
11/27/2003 12:00:00 AM	5	ANTIOQUIA	5,138	CAÑASGORDAS	SECUESTRO EXTORSIVO	1
11/27/2003 12:00:00 AM	5	ANTIOQUIA	5,607	RETIRO	SECUESTRO EXTORSIVO	1
11/27/2003 12:00:00 AM	5	ANTIOQUIA	5,679	SANTA BARBARA	SECUESTRO SIMPLE	1
11/27/2003 12:00:00 AM	41	HUILA	41,524	PALERMO	SECUESTRO EXTORSIVO	1
11/27/2003 12:00:00 AM	73	TOLIMA	73,268	ESPINAL	SECUESTRO SIMPLE	1
11/27/2003 12:00:00 AM	73	TOLIMA	73,861	VENADILLO	SECUESTRO SIMPLE	1
11/28/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
11/28/2003 12:00:00 AM	41	HUILA	41,551	PITALITO	SECUESTRO EXTORSIVO	1
11/28/2003 12:00:00 AM	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
11/28/2003 12:00:00 AM	73	TOLIMA	73,001	IBAGUE	SECUESTRO EXTORSIVO	1
11/28/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,122	CAICEDONIA	SECUESTRO SIMPLE	1
11/29/2003 12:00:00 AM	68	SANTANDER	68,307	GIRON	SECUESTRO EXTORSIVO	1
11/29/2003 12:00:00 AM	73	TOLIMA	73,001	IBAGUE	SECUESTRO EXTORSIVO	1
11/30/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
11/30/2003 12:00:00 AM	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO EXTORSIVO	2
12/01/2003 0:00	5	ANTIOQUIA	5,887	YARUMAL	SECUESTRO EXTORSIVO	1
12/01/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
12/01/2003 0:00	15	BOYACÁ	15,377	LABRANZAGRANDE	SECUESTRO EXTORSIVO	1
12/01/2003 0:00	47	MAGDALENA	47,001	SANTA MARTA	SECUESTRO SIMPLE	1
12/01/2003 0:00	50	META	50,313	GRANADA	SECUESTRO SIMPLE	1
12/01/2003 0:00	52	NARIÑO	52,56	POTOSI	SECUESTRO SIMPLE	1
12/01/2003 0:00	54	NORTE DE SANTANDER	54,001	CUCUTA	SECUESTRO SIMPLE	1
12/01/2003 0:00	68	SANTANDER	68,081	BARRANCABERMEJA	SECUESTRO EXTORSIVO	2
12/01/2003 0:00	73	TOLIMA	73,026	ALVARADO	SECUESTRO SIMPLE	1
12/01/2003 0:00	85	CASANARE	85,001	YOPAL	SECUESTRO SIMPLE	2
12/02/2003 0:00	68	SANTANDER	68,276	FLORIDABLANCA	SECUESTRO SIMPLE	1
12/03/2003 0:00	20	CESAR	20,383	LA GLORIA	SECUESTRO EXTORSIVO	1
12/03/2003 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
12/03/2003 0:00	52	NARIÑO	52,696	SANTA BARBARA	SECUESTRO EXTORSIVO	1
12/03/2003 0:00	68	SANTANDER	68,081	BARRANCABERMEJA	SECUESTRO SIMPLE	1
12/03/2003 0:00	76	VALLE DEL CAUCA	76,111	GUADALAJARA DE BUGA	SECUESTRO EXTORSIVO	1
12/04/2003 0:00	27	CHOCÓ	27,025	ALTO BAUDO	SECUESTRO EXTORSIVO	5
12/04/2003 0:00	27	CHOCÓ	27,025	ALTO BAUDO	SECUESTRO SIMPLE	1
12/04/2003 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
12/05/2003 0:00	44	LA GUAJIRA	44,43	MAICAO	SECUESTRO EXTORSIVO	1
12/05/2003 0:00	70	SUCRE	70,204	COLOSO	SECUESTRO EXTORSIVO	1
12/06/2003 0:00	5	ANTIOQUIA	5,042	SANTAFE DE ANTIOQUIA	SECUESTRO EXTORSIVO	1
12/06/2003 0:00	50	META	50,689	SAN MARTIN	SECUESTRO SIMPLE	1
12/06/2003 0:00	63	QUINDÍO	63,13	CALARCA	SECUESTRO EXTORSIVO	1
12/06/2003 0:00	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
12/07/2003 0:00	19	CAUCA	19,001	POPAYAN	SECUESTRO EXTORSIVO	1
12/07/2003 0:00	52	NARIÑO	52,001	PASTO	SECUESTRO EXTORSIVO	1
12/08/2003 0:00	5	ANTIOQUIA	5,234	DABEIBA	SECUESTRO SIMPLE	2
12/08/2003 0:00	5	ANTIOQUIA	5,48	MUTATA	SECUESTRO SIMPLE	1
12/08/2003 0:00	5	ANTIOQUIA	5,674	SAN VICENTE	SECUESTRO SIMPLE	1
12/08/2003 0:00	15	BOYACÁ	15,542	PESCA	SECUESTRO EXTORSIVO	1
12/08/2003 0:00	20	CESAR	20,383	LA GLORIA	SECUESTRO EXTORSIVO	3
12/08/2003 0:00	66	RISARALDA	66,456	MISTRATO	SECUESTRO EXTORSIVO	2
12/10/2003 0:00	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	1
12/11/2003 0:00	70	SUCRE	70,001	SINCELEJO	SECUESTRO EXTORSIVO	1
12/11/2003 0:00	70	SUCRE	70,001	SINCELEJO	SECUESTRO SIMPLE	1
12/12/2003 0:00	8	ATLÁNTICO	8,001	BARRANQUILLA	SECUESTRO SIMPLE	1
12/12/2003 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
12/12/2003 0:00	19	CAUCA	19,142	CALOTO	SECUESTRO EXTORSIVO	1
12/12/2003 0:00	54	NORTE DE SANTANDER	54,206	CONVENCION	SECUESTRO EXTORSIVO	3
12/12/2003 0:00	54	NORTE DE SANTANDER	54,206	CONVENCION	SECUESTRO SIMPLE	1
12/12/2003 0:00	66	RISARALDA	66,001	PEREIRA	SECUESTRO SIMPLE	1
12/12/2003 0:00	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
12/13/2003 12:00:00 AM	5	ANTIOQUIA	5,674	SAN VICENTE	SECUESTRO EXTORSIVO	1
12/13/2003 12:00:00 AM	20	CESAR	20,011	AGUACHICA	SECUESTRO EXTORSIVO	1
12/13/2003 12:00:00 AM	44	LA GUAJIRA	44,65	SAN JUAN DEL CESAR	SECUESTRO EXTORSIVO	1
12/13/2003 12:00:00 AM	63	QUINDÍO	63,594	QUIMBAYA	SECUESTRO EXTORSIVO	1
12/13/2003 12:00:00 AM	66	RISARALDA	66,383	LA CELIA	SECUESTRO EXTORSIVO	2
12/14/2003 12:00:00 AM	73	TOLIMA	73,87	VILLAHERMOSA	SECUESTRO EXTORSIVO	1
12/16/2003 12:00:00 AM	54	NORTE DE SANTANDER	54,001	CUCUTA	SECUESTRO SIMPLE	1
12/16/2003 12:00:00 AM	73	TOLIMA	73,001	IBAGUE	SECUESTRO SIMPLE	1
12/17/2003 12:00:00 AM	5	ANTIOQUIA	5,03	AMAGA	SECUESTRO SIMPLE	2
12/17/2003 12:00:00 AM	27	CHOCÓ	27,001	QUIBDO	SECUESTRO EXTORSIVO	2
12/17/2003 12:00:00 AM	85	CASANARE	85,139	MANI	SECUESTRO EXTORSIVO	1
12/17/2003 12:00:00 AM	88	SAN ANDRÉS ISLAS	88,001	SAN ANDRES	SECUESTRO EXTORSIVO	1
12/19/2003 12:00:00 AM	17	CALDAS	17,614	RIOSUCIO	SECUESTRO EXTORSIVO	1
12/19/2003 12:00:00 AM	25	CUNDINAMARCA	25,32	GUADUAS	SECUESTRO EXTORSIVO	1
12/20/2003 12:00:00 AM	50	META	50,568	PUERTO GAITAN	SECUESTRO EXTORSIVO	1
12/21/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	1
12/21/2003 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
12/21/2003 12:00:00 AM	19	CAUCA	19,001	POPAYAN	SECUESTRO SIMPLE	1
12/21/2003 12:00:00 AM	73	TOLIMA	73,411	LIBANO	SECUESTRO EXTORSIVO	1
12/22/2003 12:00:00 AM	13	BOLÍVAR	13,654	SAN JACINTO	SECUESTRO EXTORSIVO	1
12/22/2003 12:00:00 AM	13	BOLÍVAR	13,654	SAN JACINTO	SECUESTRO SIMPLE	1
12/22/2003 12:00:00 AM	25	CUNDINAMARCA	25,001	AGUA DE DIOS	SECUESTRO SIMPLE	1
12/23/2003 12:00:00 AM	66	RISARALDA	66,001	PEREIRA	SECUESTRO SIMPLE	1
12/24/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO EXTORSIVO	2
12/24/2003 12:00:00 AM	5	ANTIOQUIA	5,001	MEDELLIN	SECUESTRO SIMPLE	1
12/24/2003 12:00:00 AM	19	CAUCA	19,698	SANTANDER DE QUILICHAO	SECUESTRO EXTORSIVO	6
12/24/2003 12:00:00 AM	52	NARIÑO	52,001	PASTO	SECUESTRO SIMPLE	1
12/26/2003 12:00:00 AM	85	CASANARE	85,001	YOPAL	SECUESTRO EXTORSIVO	3
12/27/2003 12:00:00 AM	18	CAQUETÁ	18,001	FLORENCIA	SECUESTRO SIMPLE	1
12/27/2003 12:00:00 AM	20	CESAR	20,75	SAN DIEGO	SECUESTRO EXTORSIVO	1
12/28/2003 12:00:00 AM	52	NARIÑO	52,835	SAN ANDRES DE TUMACO	SECUESTRO SIMPLE	5
12/30/2003 12:00:00 AM	5	ANTIOQUIA	5,679	SANTA BARBARA	SECUESTRO EXTORSIVO	2
12/30/2003 12:00:00 AM	25	CUNDINAMARCA	25,53	PARATEBUENO	SECUESTRO SIMPLE	1
1/01/2004 0:00	5	ANTIOQUIA	5,308	GIRARDOTA	SECUESTRO EXTORSIVO	1
1/01/2004 0:00	5	ANTIOQUIA	5,665	SAN PEDRO DE URABA	SECUESTRO EXTORSIVO	1
1/01/2004 0:00	13	BOLÍVAR	13,43	MAGANGUE	SECUESTRO SIMPLE	1
1/01/2004 0:00	41	HUILA	41,319	GUADALUPE	SECUESTRO SIMPLE	1
1/01/2004 0:00	54	NORTE DE SANTANDER	54,001	CUCUTA	SECUESTRO SIMPLE	2
1/01/2004 0:00	68	SANTANDER	68,406	LEBRIJA	SECUESTRO SIMPLE	1
1/01/2004 0:00	70	SUCRE	70,001	SINCELEJO	SECUESTRO EXTORSIVO	1
1/03/2004 0:00	73	TOLIMA	73,001	IBAGUE	SECUESTRO SIMPLE	1
1/04/2004 0:00	5	ANTIOQUIA	5,31	GOMEZ PLATA	SECUESTRO SIMPLE	1
1/05/2004 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
1/05/2004 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO SIMPLE	1
1/05/2004 0:00	68	SANTANDER	68,001	BUCARAMANGA	SECUESTRO SIMPLE	1
1/06/2004 0:00	5	ANTIOQUIA	5,142	CARACOLI	SECUESTRO SIMPLE	1
1/06/2004 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
1/06/2004 0:00	25	CUNDINAMARCA	25,245	EL COLEGIO	SECUESTRO EXTORSIVO	1
1/07/2004 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
1/07/2004 0:00	50	META	50,001	VILLAVICENCIO	SECUESTRO EXTORSIVO	1
1/07/2004 0:00	85	CASANARE	85,25	PAZ DE ARIPORO	SECUESTRO EXTORSIVO	1
1/08/2004 0:00	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
1/08/2004 0:00	17	CALDAS	17,486	NEIRA	SECUESTRO EXTORSIVO	1
1/08/2004 0:00	25	CUNDINAMARCA	25,175	CHIA	SECUESTRO SIMPLE	1
1/08/2004 0:00	41	HUILA	41,306	GIGANTE	SECUESTRO EXTORSIVO	1
1/09/2004 0:00	86	PUTUMAYO	86,568	PUERTO ASIS	SECUESTRO SIMPLE	1
1/10/2004 0:00	18	CAQUETÁ	18,001	FLORENCIA	SECUESTRO SIMPLE	1
1/10/2004 0:00	47	MAGDALENA	47,001	SANTA MARTA	SECUESTRO SIMPLE	1
1/10/2004 0:00	70	SUCRE	70,82	SANTIAGO DE TOLU	SECUESTRO SIMPLE	1
1/11/2004 0:00	76	VALLE DEL CAUCA	76,233	DAGUA	SECUESTRO EXTORSIVO	1
1/12/2004 0:00	5	ANTIOQUIA	5,674	SAN VICENTE	SECUESTRO EXTORSIVO	1
1/12/2004 0:00	8	ATLÁNTICO	8,001	BARRANQUILLA	SECUESTRO EXTORSIVO	2
1/12/2004 0:00	41	HUILA	41,807	TIMANA	SECUESTRO EXTORSIVO	1
1/12/2004 0:00	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	1
1/12/2004 0:00	85	CASANARE	85,001	YOPAL	SECUESTRO EXTORSIVO	3
01/13/2004 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
01/13/2004 12:00:00 AM	25	CUNDINAMARCA	25,29	FUSAGASUGA	SECUESTRO SIMPLE	1
01/13/2004 12:00:00 AM	47	MAGDALENA	47,703	SAN ZENON	SECUESTRO SIMPLE	1
01/13/2004 12:00:00 AM	66	RISARALDA	66,594	QUINCHIA	SECUESTRO EXTORSIVO	1
01/13/2004 12:00:00 AM	76	VALLE DEL CAUCA	76,001	CALI	SECUESTRO EXTORSIVO	2
01/13/2004 12:00:00 AM	86	PUTUMAYO	86,571	PUERTO GUZMAN	SECUESTRO EXTORSIVO	1
01/13/2004 12:00:00 AM	86	PUTUMAYO	86,571	PUERTO GUZMAN	SECUESTRO SIMPLE	2
01/14/2004 12:00:00 AM	20	CESAR	20,001	VALLEDUPAR	SECUESTRO EXTORSIVO	1
01/14/2004 12:00:00 AM	41	HUILA	41,551	PITALITO	SECUESTRO EXTORSIVO	1
01/14/2004 12:00:00 AM	70	SUCRE	70,001	SINCELEJO	SECUESTRO SIMPLE	1
01/15/2004 12:00:00 AM	5	ANTIOQUIA	5,31	GOMEZ PLATA	SECUESTRO SIMPLE	1
01/15/2004 12:00:00 AM	20	CESAR	20,228	CURUMANI	SECUESTRO EXTORSIVO	1
01/16/2004 12:00:00 AM	41	HUILA	41,551	PITALITO	SECUESTRO SIMPLE	1
01/16/2004 12:00:00 AM	47	MAGDALENA	47,001	SANTA MARTA	SECUESTRO SIMPLE	3
01/16/2004 12:00:00 AM	85	CASANARE	85,125	HATO COROZAL	SECUESTRO EXTORSIVO	3
01/17/2004 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO EXTORSIVO	1
01/17/2004 12:00:00 AM	11	BOGOTÁ D.C.	11,001	BOGOTA, D.C.	SECUESTRO SIMPLE	1
01/18/2004 12:00:00 AM	19	CAUCA	19,001	POPAYAN	SECUESTRO EXTORSIVO	1
01/18/2004 12:00:00 AM	68	SANTANDER	68,615	RIONEGRO	SECUESTRO EXTORSIVO	2
01/18/2004 12:00:00 AM	85	CASANARE	85,139	MANI	SECUESTRO EXTORSIVO	1
01/19/2004 12:00:00 AM	73	TOLIMA	73,001	IBAGUE	SECUESTRO SIMPLE	1
01/20/2004 12:00:00 AM	5	ANTIOQUIA	5,134	CAMPAMENTO	SECUESTRO EXTORSIVO	1
01/20/2004 12:00:00 AM	18	CAQUETÁ	18,753	SAN VICENTE DEL CAGUAN	SECUESTRO SIMPLE	1
01/21/2004 12:00:00 AM	13	BOLÍVAR	13,81	TIQUISIO	SECUESTRO EXTORSIVO	1
01/21/2004 12:00:00 AM	41	HUILA	41,206	COLOMBIA	SECUESTRO EXTORSIVO	2
01/21/2004 12:00:00 AM	70	SUCRE	70,215	COROZAL	SECUESTRO EXTORSIVO	2
01/21/2004 12:00:00 AM	73	TOLIMA	73,449	MELGAR	SECUESTRO EXTORSIVO	1
01/21/2004 12:00:00 AM	85	CASANARE	85,139	MANI	SECUESTRO EXTORSIVO	1
01/22/2004 12:00:00 AM	5	ANTIOQUIA	5,847	URRAO	SECUESTRO EXTORSIVO	1
