,FECHA HECHO,COD_DEPTO,DEPARTAMENTO,CODIGO DANE,MUNICIPIO,TIPO DELITO,CANTIDAD,MES DE SECUESTRO
14068,2004-10-22,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,10
14069,2004-10-22,13,BOLÍVAR,13657,SAN JUAN NEPOMUCENO,SECUESTRO EXTORSIVO,1,10
14070,2004-10-23,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,2,10
14071,2004-10-23,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1,10
14072,2004-10-24,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1,10
14073,2004-10-24,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,10
14074,2004-10-24,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1,10
14075,2004-10-24,52,NARIÑO,52079,BARBACOAS,SECUESTRO SIMPLE,1,10
14076,2004-10-25,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO SIMPLE,1,10
14077,2004-10-25,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,7,10
14078,2004-10-28,5,ANTIOQUIA,5847,URRAO,SECUESTRO SIMPLE,1,10
14079,2004-10-28,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,10
14080,2004-10-28,19,CAUCA,19532,PATIA,SECUESTRO SIMPLE,2,10
14081,2004-10-28,73,TOLIMA,73124,CAJAMARCA,SECUESTRO SIMPLE,1,10
14082,2004-10-29,25,CUNDINAMARCA,25307,GIRARDOT,SECUESTRO SIMPLE,2,10
14083,2004-10-29,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,SECUESTRO EXTORSIVO,1,10
14084,2004-10-30,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,10
14085,2004-10-30,27,CHOCÓ,27495,NUQUI,SECUESTRO EXTORSIVO,1,10
14086,2004-10-31,5,ANTIOQUIA,5002,ABEJORRAL,SECUESTRO EXTORSIVO,1,10
14087,2004-10-31,19,CAUCA,19022,ALMAGUER,SECUESTRO EXTORSIVO,1,10
14088,2004-10-31,44,LA GUAJIRA,44430,MAICAO,SECUESTRO EXTORSIVO,1,10
14089,2004-10-31,52,NARIÑO,52001,PASTO,SECUESTRO SIMPLE,1,10
14090,2004-11-01,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,11
14091,2004-11-01,20,CESAR,20383,LA GLORIA,SECUESTRO EXTORSIVO,2,11
14092,2004-11-02,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1,11
14093,2004-11-02,68,SANTANDER,68276,FLORIDABLANCA,SECUESTRO EXTORSIVO,1,11
14094,2004-11-02,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,SECUESTRO SIMPLE,1,11
14095,2004-11-03,5,ANTIOQUIA,5440,MARINILLA,SECUESTRO SIMPLE,1,11
14096,2004-11-04,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,11
14097,2004-11-04,23,CÓRDOBA,23001,MONTERIA,SECUESTRO SIMPLE,2,11
14098,2004-11-05,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,11
14099,2004-11-05,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO SIMPLE,1,11
14100,2004-11-07,47,MAGDALENA,47555,PLATO,SECUESTRO EXTORSIVO,1,11
14101,2004-11-08,5,ANTIOQUIA,5034,ANDES,SECUESTRO EXTORSIVO,1,11
14102,2004-11-08,47,MAGDALENA,47318,GUAMAL,SECUESTRO EXTORSIVO,1,11
14103,2004-11-09,5,ANTIOQUIA,5440,MARINILLA,SECUESTRO EXTORSIVO,1,11
14104,2004-11-09,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO EXTORSIVO,4,11
14105,2004-11-10,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,6,11
14106,2004-11-10,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO EXTORSIVO,1,11
14107,2004-11-12,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,11
14108,2004-11-12,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1,11
14109,2004-11-12,73,TOLIMA,73001,IBAGUE,SECUESTRO SIMPLE,1,11
14110,2004-11-12,76,VALLE DEL CAUCA,76275,FLORIDA,SECUESTRO EXTORSIVO,2,11
14111,2004-11-13,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1,11
14112,2004-11-13,73,TOLIMA,73349,HONDA,SECUESTRO EXTORSIVO,2,11
14113,2004-11-14,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,11
14114,2004-11-14,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1,11
14115,2004-11-14,19,CAUCA,19743,SILVIA,SECUESTRO EXTORSIVO,1,11
14116,2004-11-14,73,TOLIMA,73268,ESPINAL,SECUESTRO SIMPLE,2,11
14117,2004-11-15,41,HUILA,41396,LA PLATA,SECUESTRO EXTORSIVO,1,11
14118,2004-11-16,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,11
14119,2004-11-16,73,TOLIMA,73026,ALVARADO,SECUESTRO SIMPLE,1,11
14120,2004-11-17,73,TOLIMA,73001,IBAGUE,SECUESTRO EXTORSIVO,2,11
14121,2004-11-18,41,HUILA,41298,GARZON,SECUESTRO EXTORSIVO,1,11
14122,2004-11-18,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,11
14123,2004-11-18,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO SIMPLE,1,11
14124,2004-11-19,73,TOLIMA,73124,CAJAMARCA,SECUESTRO SIMPLE,1,11
14125,2004-11-19,73,TOLIMA,73168,CHAPARRAL,SECUESTRO EXTORSIVO,1,11
14126,2004-11-20,86,PUTUMAYO,86568,PUERTO ASIS,SECUESTRO EXTORSIVO,1,11
14127,2004-11-21,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,11
14128,2004-11-22,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,3,11
14129,2004-11-22,50,META,50226,CUMARAL,SECUESTRO SIMPLE,1,11
14130,2004-11-22,54,NORTE DE SANTANDER,54498,OCAÑA,SECUESTRO SIMPLE,1,11
14131,2004-11-22,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,11
14132,2004-11-23,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,3,11
14133,2004-11-23,66,RISARALDA,66088,BELEN DE UMBRIA,SECUESTRO EXTORSIVO,6,11
14134,2004-11-24,17,CALDAS,17541,PENSILVANIA,SECUESTRO EXTORSIVO,1,11
14135,2004-11-25,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1,11
14136,2004-11-25,27,CHOCÓ,27787,TADO,SECUESTRO SIMPLE,1,11
14137,2004-11-25,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1,11
14138,2004-11-25,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,11
14139,2004-11-25,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,11
14140,2004-11-25,73,TOLIMA,73624,ROVIRA,SECUESTRO EXTORSIVO,2,11
14141,2004-11-26,19,CAUCA,19142,CALOTO,SECUESTRO EXTORSIVO,1,11
14142,2004-11-29,73,TOLIMA,73483,NATAGAIMA,SECUESTRO EXTORSIVO,1,11
14143,2004-11-29,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO EXTORSIVO,3,11
14144,2004-11-30,47,MAGDALENA,47288,FUNDACION,SECUESTRO EXTORSIVO,1,11
14145,2004-12-01,19,CAUCA,19110,BUENOS AIRES,SECUESTRO SIMPLE,1,12
14146,2004-12-01,50,META,50350,LA MACARENA,SECUESTRO SIMPLE,1,12
14147,2004-12-01,54,NORTE DE SANTANDER,54720,SARDINATA,SECUESTRO EXTORSIVO,1,12
14148,2004-12-03,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,2,12
14149,2004-12-03,86,PUTUMAYO,86001,MOCOA,SECUESTRO EXTORSIVO,1,12
14150,2004-12-04,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1,12
14151,2004-12-05,73,TOLIMA,73411,LIBANO,SECUESTRO EXTORSIVO,1,12
14152,2004-12-06,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,2,12
14153,2004-12-06,54,NORTE DE SANTANDER,54001,CUCUTA,SECUESTRO SIMPLE,1,12
14154,2004-12-07,5,ANTIOQUIA,5002,ABEJORRAL,SECUESTRO EXTORSIVO,1,12
14155,2004-12-07,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,1,12
14156,2004-12-07,54,NORTE DE SANTANDER,54239,DURANIA,SECUESTRO SIMPLE,1,12
14157,2004-12-07,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,12
14158,2004-12-07,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,12
14159,2004-12-08,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,12
14160,2004-12-09,18,CAQUETÁ,18256,EL PAUJIL,SECUESTRO EXTORSIVO,1,12
14161,2004-12-09,66,RISARALDA,66400,LA VIRGINIA,SECUESTRO EXTORSIVO,1,12
14162,2004-12-09,73,TOLIMA,73001,IBAGUE,SECUESTRO SIMPLE,1,12
14163,2004-12-10,19,CAUCA,19318,GUAPI,SECUESTRO EXTORSIVO,2,12
14164,2004-12-10,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,2,12
14165,2004-12-10,85,CASANARE,85010,AGUAZUL,SECUESTRO EXTORSIVO,3,12
14166,2004-12-11,76,VALLE DEL CAUCA,76126,CALIMA,SECUESTRO EXTORSIVO,1,12
14167,2004-12-12,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,12
14168,2004-12-13,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,12
14169,2004-12-14,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,1,12
14170,2004-12-14,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1,12
14171,2004-12-15,5,ANTIOQUIA,5250,EL BAGRE,SECUESTRO EXTORSIVO,1,12
14172,2004-12-15,19,CAUCA,19807,TIMBIO,SECUESTRO EXTORSIVO,1,12
14173,2004-12-16,41,HUILA,41006,ACEVEDO,SECUESTRO EXTORSIVO,1,12
14174,2004-12-16,52,NARIÑO,52001,PASTO,SECUESTRO SIMPLE,1,12
14175,2004-12-16,52,NARIÑO,52788,TANGUA,SECUESTRO SIMPLE,1,12
14176,2004-12-17,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,12
14177,2004-12-18,5,ANTIOQUIA,5847,URRAO,SECUESTRO EXTORSIVO,1,12
14178,2004-12-18,19,CAUCA,19142,CALOTO,SECUESTRO EXTORSIVO,7,12
14179,2004-12-18,41,HUILA,41807,TIMANA,SECUESTRO SIMPLE,1,12
14180,2004-12-18,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,12
14181,2004-12-19,5,ANTIOQUIA,5789,TAMESIS,SECUESTRO EXTORSIVO,4,12
14182,2004-12-19,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1,12
14183,2004-12-19,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO SIMPLE,1,12
14184,2004-12-21,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO EXTORSIVO,1,12
14185,2004-12-24,5,ANTIOQUIA,5667,SAN RAFAEL,SECUESTRO EXTORSIVO,9,12
14186,2004-12-25,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO EXTORSIVO,1,12
14187,2004-12-25,17,CALDAS,17174,CHINCHINA,SECUESTRO SIMPLE,1,12
14188,2004-12-27,76,VALLE DEL CAUCA,76736,SEVILLA,SECUESTRO EXTORSIVO,1,12
14189,2004-12-28,5,ANTIOQUIA,5282,FREDONIA,SECUESTRO EXTORSIVO,1,12
14190,2004-12-28,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO SIMPLE,1,12
14191,2004-12-30,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,12
14192,2005-01-01,50,META,50568,PUERTO GAITAN,SECUESTRO EXTORSIVO,1,1
14193,2005-01-01,70,SUCRE,70001,SINCELEJO,SECUESTRO SIMPLE,2,1
14194,2005-01-03,25,CUNDINAMARCA,25867,VIANI,SECUESTRO EXTORSIVO,1,1
14195,2005-01-03,54,NORTE DE SANTANDER,54099,BOCHALEMA,SECUESTRO SIMPLE,1,1
14196,2005-01-05,66,RISARALDA,66594,QUINCHIA,SECUESTRO EXTORSIVO,1,1
14197,2005-01-07,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO SIMPLE,1,1
14198,2005-01-07,76,VALLE DEL CAUCA,76834,TULUA,SECUESTRO SIMPLE,1,1
14199,2005-01-08,5,ANTIOQUIA,5172,CHIGORODO,SECUESTRO EXTORSIVO,1,1
14200,2005-01-08,66,RISARALDA,66400,LA VIRGINIA,SECUESTRO EXTORSIVO,1,1
14201,2005-01-10,15,BOYACÁ,15518,PAJARITO,SECUESTRO EXTORSIVO,2,1
14202,2005-01-10,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1,1
14203,2005-01-10,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,1
14204,2005-01-11,19,CAUCA,19100,BOLIVAR,SECUESTRO SIMPLE,4,1
14205,2005-01-12,54,NORTE DE SANTANDER,54172,CHINACOTA,SECUESTRO SIMPLE,2,1
14206,2005-01-12,76,VALLE DEL CAUCA,76890,YOTOCO,SECUESTRO EXTORSIVO,1,1
14207,2005-01-13,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14208,2005-01-13,25,CUNDINAMARCA,25867,VIANI,SECUESTRO SIMPLE,1,1
14209,2005-01-14,20,CESAR,20013,AGUSTIN CODAZZI,SECUESTRO SIMPLE,1,1
14210,2005-01-14,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO SIMPLE,3,1
14211,2005-01-14,76,VALLE DEL CAUCA,76233,DAGUA,SECUESTRO EXTORSIVO,1,1
14212,2005-01-15,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14213,2005-01-15,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1,1
14214,2005-01-15,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,1
14215,2005-01-15,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1,1
14216,2005-01-15,76,VALLE DEL CAUCA,76892,YUMBO,SECUESTRO EXTORSIVO,1,1
14217,2005-01-17,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14218,2005-01-17,76,VALLE DEL CAUCA,76233,DAGUA,SECUESTRO EXTORSIVO,1,1
14219,2005-01-18,5,ANTIOQUIA,5093,BETULIA,SECUESTRO EXTORSIVO,2,1
14220,2005-01-19,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14221,2005-01-19,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,1,1
14222,2005-01-20,20,CESAR,20011,AGUACHICA,SECUESTRO EXTORSIVO,1,1
14223,2005-01-20,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1,1
14224,2005-01-20,97,VAUPÉS,97161,CARURU,SECUESTRO SIMPLE,1,1
14225,2005-01-21,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14226,2005-01-22,5,ANTIOQUIA,5234,DABEIBA,SECUESTRO EXTORSIVO,1,1
14227,2005-01-22,17,CALDAS,17616,RISARALDA,SECUESTRO SIMPLE,1,1
14228,2005-01-22,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,1
14229,2005-01-23,25,CUNDINAMARCA,25326,GUATAVITA,SECUESTRO EXTORSIVO,1,1
14230,2005-01-23,52,NARIÑO,52678,SAMANIEGO,SECUESTRO SIMPLE,1,1
14231,2005-01-25,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14232,2005-01-25,15,BOYACÁ,15238,DUITAMA,SECUESTRO EXTORSIVO,1,1
14233,2005-01-25,20,CESAR,20228,CURUMANI,SECUESTRO EXTORSIVO,1,1
14234,2005-01-25,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,2,1
14235,2005-01-26,17,CALDAS,17001,MANIZALES,SECUESTRO EXTORSIVO,1,1
14236,2005-01-26,25,CUNDINAMARCA,25815,TOCAIMA,SECUESTRO SIMPLE,1,1
14237,2005-01-26,27,CHOCÓ,27077,BAJO BAUDO,SECUESTRO EXTORSIVO,1,1
14238,2005-01-26,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,1
14239,2005-01-27,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14240,2005-01-27,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO SIMPLE,2,1
14241,2005-01-27,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,1
14242,2005-01-27,86,PUTUMAYO,86757,SAN MIGUEL,SECUESTRO EXTORSIVO,1,1
14243,2005-01-28,19,CAUCA,19142,CALOTO,SECUESTRO EXTORSIVO,2,1
14244,2005-01-28,19,CAUCA,19142,CALOTO,SECUESTRO SIMPLE,1,1
14245,2005-01-28,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO EXTORSIVO,1,1
14246,2005-01-29,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,1
14247,2005-01-29,41,HUILA,41001,NEIVA,SECUESTRO SIMPLE,1,1
14248,2005-01-30,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,1
14249,2005-01-30,52,NARIÑO,52001,PASTO,SECUESTRO EXTORSIVO,1,1
14250,2005-01-30,81,ARAUCA,81794,TAME,SECUESTRO SIMPLE,1,1
14251,2005-01-30,85,CASANARE,85010,AGUAZUL,SECUESTRO EXTORSIVO,3,1
14252,2005-01-31,76,VALLE DEL CAUCA,76563,PRADERA,SECUESTRO EXTORSIVO,1,1
14253,2005-02-01,25,CUNDINAMARCA,25377,LA CALERA,SECUESTRO SIMPLE,3,2
14254,2005-02-01,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1,2
14255,2005-02-02,18,CAQUETÁ,18460,MILAN,SECUESTRO EXTORSIVO,1,2
14256,2005-02-02,41,HUILA,41001,NEIVA,SECUESTRO SIMPLE,1,2
14257,2005-02-02,52,NARIÑO,52835,SAN ANDRES DE TUMACO,SECUESTRO EXTORSIVO,1,2
14258,2005-02-02,76,VALLE DEL CAUCA,76250,EL DOVIO,SECUESTRO EXTORSIVO,2,2
14259,2005-02-03,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,2
14260,2005-02-03,66,RISARALDA,66001,PEREIRA,SECUESTRO EXTORSIVO,1,2
14261,2005-02-03,86,PUTUMAYO,86001,MOCOA,SECUESTRO EXTORSIVO,1,2
14262,2005-02-04,44,LA GUAJIRA,44001,RIOHACHA,SECUESTRO SIMPLE,1,2
14263,2005-02-04,76,VALLE DEL CAUCA,76246,EL CAIRO,SECUESTRO EXTORSIVO,1,2
14264,2005-02-05,13,BOLÍVAR,13836,TURBACO,SECUESTRO EXTORSIVO,2,2
14265,2005-02-06,17,CALDAS,17001,MANIZALES,SECUESTRO EXTORSIVO,1,2
14266,2005-02-07,11,CUNDINAMARCA,11001,"BOGOTA, D.C.",SECUESTRO SIMPLE,1,2
14267,2005-02-07,50,META,50577,PUERTO LLERAS,SECUESTRO EXTORSIVO,1,2
14268,2005-02-07,52,NARIÑO,52696,SANTA BARBARA,SECUESTRO EXTORSIVO,1,2
14269,2005-02-07,68,SANTANDER,68001,BUCARAMANGA,SECUESTRO SIMPLE,1,2
14270,2005-02-07,73,TOLIMA,73283,FRESNO,SECUESTRO SIMPLE,1,2
14271,2005-02-07,85,CASANARE,85001,YOPAL,SECUESTRO EXTORSIVO,1,2
14272,2005-02-08,17,CALDAS,17486,NEIRA,SECUESTRO SIMPLE,1,2
14273,2005-02-08,25,CUNDINAMARCA,25290,FUSAGASUGA,SECUESTRO SIMPLE,1,2
14274,2005-02-08,52,NARIÑO,52079,BARBACOAS,SECUESTRO EXTORSIVO,1,2
14275,2005-02-08,73,TOLIMA,73001,IBAGUE,SECUESTRO SIMPLE,1,2
14276,2005-02-09,47,MAGDALENA,47001,SANTA MARTA,SECUESTRO SIMPLE,1,2
14277,2005-02-09,50,META,50124,CABUYARO,SECUESTRO EXTORSIVO,2,2
14278,2005-02-10,5,ANTIOQUIA,5842,URAMITA,SECUESTRO EXTORSIVO,4,2
14279,2005-02-10,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1,2
14280,2005-02-10,15,BOYACÁ,15759,SOGAMOSO,SECUESTRO SIMPLE,1,2
14281,2005-02-10,20,CESAR,20750,SAN DIEGO,SECUESTRO EXTORSIVO,1,2
14282,2005-02-10,25,CUNDINAMARCA,25377,LA CALERA,SECUESTRO SIMPLE,6,2
14283,2005-02-10,76,VALLE DEL CAUCA,76109,BUENAVENTURA,SECUESTRO SIMPLE,1,2
14284,2005-02-11,85,CASANARE,85300,SABANALARGA,SECUESTRO EXTORSIVO,1,2
14285,2005-02-12,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1,2
14286,2005-02-12,50,META,50711,VISTAHERMOSA,SECUESTRO SIMPLE,1,2
14287,2005-02-13,19,CAUCA,19256,EL TAMBO,SECUESTRO SIMPLE,2,2
14288,2005-02-13,19,CAUCA,19698,SANTANDER DE QUILICHAO,SECUESTRO EXTORSIVO,1,2
14289,2005-02-14,47,MAGDALENA,47551,PIVIJAY,SECUESTRO SIMPLE,1,2
14290,2005-02-14,50,META,50711,VISTAHERMOSA,SECUESTRO SIMPLE,2,2
14291,2005-02-14,73,TOLIMA,73283,FRESNO,SECUESTRO SIMPLE,1,2
14292,2005-02-15,5,ANTIOQUIA,5887,YARUMAL,SECUESTRO EXTORSIVO,3,2
14293,2005-02-15,66,RISARALDA,66318,GUATICA,SECUESTRO EXTORSIVO,1,2
14294,2005-02-17,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,2,2
14295,2005-02-17,76,VALLE DEL CAUCA,76001,CALI,SECUESTRO EXTORSIVO,1,2
14296,2005-02-18,19,CAUCA,19142,CALOTO,SECUESTRO EXTORSIVO,1,2
14297,2005-02-18,25,CUNDINAMARCA,25754,SOACHA,SECUESTRO SIMPLE,1,2
14298,2005-02-18,85,CASANARE,85440,VILLANUEVA,SECUESTRO EXTORSIVO,1,2
14299,2005-02-19,19,CAUCA,19821,TORIBIO,SECUESTRO EXTORSIVO,1,2
14300,2005-02-20,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO EXTORSIVO,1,2
14301,2005-02-21,19,CAUCA,19455,MIRANDA,SECUESTRO SIMPLE,1,2
14302,2005-02-21,86,PUTUMAYO,86320,ORITO,SECUESTRO EXTORSIVO,1,2
14303,2005-02-22,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,2
14304,2005-02-22,73,TOLIMA,73624,ROVIRA,SECUESTRO EXTORSIVO,1,2
14305,2005-02-23,5,ANTIOQUIA,5004,ABRIAQUI,SECUESTRO EXTORSIVO,2,2
14306,2005-02-23,50,META,50001,VILLAVICENCIO,SECUESTRO EXTORSIVO,2,2
14307,2005-02-23,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,2,2
14308,2005-02-24,15,BOYACÁ,15518,PAJARITO,SECUESTRO SIMPLE,1,2
14309,2005-02-24,85,CASANARE,85010,AGUAZUL,SECUESTRO SIMPLE,3,2
14310,2005-02-25,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,2,2
14311,2005-02-25,76,VALLE DEL CAUCA,76616,RIOFRIO,SECUESTRO EXTORSIVO,1,2
14312,2005-02-26,19,CAUCA,19001,POPAYAN,SECUESTRO SIMPLE,1,2
14313,2005-02-26,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,2,2
14314,2005-02-26,50,META,50568,PUERTO GAITAN,SECUESTRO SIMPLE,1,2
14315,2005-02-27,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1,2
14316,2005-02-27,13,BOLÍVAR,13458,MONTECRISTO,SECUESTRO EXTORSIVO,2,2
14317,2005-02-27,25,CUNDINAMARCA,25899,ZIPAQUIRA,SECUESTRO SIMPLE,1,2
14318,2005-02-27,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,2
14319,2005-02-27,68,SANTANDER,68547,PIEDECUESTA,SECUESTRO SIMPLE,1,2
14320,2005-02-28,5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,SECUESTRO EXTORSIVO,1,2
14321,2005-03-02,18,CAQUETÁ,18001,FLORENCIA,SECUESTRO EXTORSIVO,4,3
14322,2005-03-02,50,META,50711,VISTAHERMOSA,SECUESTRO EXTORSIVO,2,3
14323,2005-03-04,41,HUILA,41001,NEIVA,SECUESTRO EXTORSIVO,1,3
14324,2005-03-04,41,HUILA,41615,RIVERA,SECUESTRO EXTORSIVO,1,3
14325,2005-03-04,47,MAGDALENA,47189,CIENAGA,SECUESTRO SIMPLE,1,3
14326,2005-03-06,50,META,50313,GRANADA,SECUESTRO EXTORSIVO,3,3
14327,2005-03-07,76,VALLE DEL CAUCA,76147,CARTAGO,SECUESTRO SIMPLE,1,3
14328,2005-03-08,50,META,50370,URIBE,SECUESTRO SIMPLE,2,3
14329,2005-03-08,50,META,50577,PUERTO LLERAS,SECUESTRO EXTORSIVO,1,3
14330,2005-03-09,50,META,50370,URIBE,SECUESTRO SIMPLE,1,3
14331,2005-03-11,73,TOLIMA,73001,IBAGUE,SECUESTRO SIMPLE,1,3
14332,2005-03-14,5,ANTIOQUIA,5854,VALDIVIA,SECUESTRO EXTORSIVO,1,3
14333,2005-03-14,25,CUNDINAMARCA,25772,SUESCA,SECUESTRO SIMPLE,1,3
14334,2005-03-14,81,ARAUCA,81001,ARAUCA,SECUESTRO EXTORSIVO,2,3
14335,2005-03-16,70,SUCRE,70429,MAJAGUAL,SECUESTRO SIMPLE,1,3
14336,2005-03-17,5,ANTIOQUIA,5001,MEDELLIN,SECUESTRO EXTORSIVO,1,3
14337,2005-03-17,13,BOLÍVAR,13001,CARTAGENA,SECUESTRO SIMPLE,1,3
14338,2005-03-17,19,CAUCA,19001,POPAYAN,SECUESTRO EXTORSIVO,1,3
14339,2005-03-18,5,ANTIOQUIA,5885,YALI,SECUESTRO EXTORSIVO,1,3
14340,2005-03-18,50,META,50001,VILLAVICENCIO,SECUESTRO SIMPLE,1,3
14341,2005-03-19,5,ANTIOQUIA,5264,ENTRERRIOS,SECUESTRO SIMPLE,1,3
14342,2005-03-20,50,META,50006,ACACIAS,SECUESTRO SIMPLE,1,3
