DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CESAR,SAN DIEGO,20750000,ARMA BLANCA / CORTOPUNZANTE,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,PONEDERA,08560000,ARMA DE FUEGO,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,CALDAS,15131000,NO REPORTA,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,PUERTO BOYACÁ,15572000,NO REPORTA,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,LA DORADA,17380000,NO REPORTA,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CAQUEZA,25151000,NO REPORTA,3/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,BELLO,05088000,ARMA DE FUEGO,4/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
META,PUERTO GAITÁN,50568000,ARMA BLANCA / CORTOPUNZANTE,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN DE BETULIA,70702000,ARMA BLANCA / CORTOPUNZANTE,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,TUNJA (CT),15001000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,VILLAMARÍA,17873000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,3
CUNDINAMARCA,FUSAGASUGÁ,25290000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUADUAS,25320000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
MAGDALENA,PIVIJAY,47551000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SOCORRO,68755000,NO REPORTA,4/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,5/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,2
ATLÁNTICO,JUAN DE ACOSTA,08372000,ARMA DE FUEGO,5/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,TRINIDAD,85430000,ARMA DE FUEGO,5/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CAQUETÁ,PUERTO RICO,18592000,ARMA BLANCA / CORTOPUNZANTE,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,5/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,ZETAQUIRA,15897000,NO REPORTA,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,NO REPORTA,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,NO REPORTA,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551000,NO REPORTA,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689000,NO REPORTA,5/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,VENTAQUEMADA,15861000,NO REPORTA,6/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,VILLANUEVA,85440000,NO REPORTA,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,6/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,NO REPORTA,6/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,EL DORADO,50270000,NO REPORTA,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,PAMPLONA,54518000,NO REPORTA,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,7/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,ORTEGA,73504000,ARMA DE FUEGO,7/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTA,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,NO REPORTA,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,EL PIÑON,47258000,NO REPORTA,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,COPACABANA,05212000,ARMA DE FUEGO,8/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,8/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA BLANCA / CORTOPUNZANTE,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753000,ARMA BLANCA / CORTOPUNZANTE,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,GINEBRA,76306000,ARMA DE FUEGO,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006000,NO REPORTA,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689000,NO REPORTA,8/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SOCORRO,68755000,NO REPORTA,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215000,NO REPORTA,8/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,9/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,CHOCONTÁ,25183000,ARMA DE FUEGO,9/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
GUAJIRA,URUMITA,44855000,ARMA DE FUEGO,9/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CALDAS,MANIZALES (CT),17001000,NO REPORTA,9/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,UBALÁ,25839000,NO REPORTA,9/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LLERAS,50577000,NO REPORTA,9/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215000,NO REPORTA,9/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,10/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,PUENTE NACIONAL,68572000,ARMA DE FUEGO,10/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
GUAJIRA,RIOHACHA (CT),44001000,ARMA BLANCA / CORTOPUNZANTE,10/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,NO REPORTA,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006000,NO REPORTA,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708000,NO REPORTA,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,PALMIRA,76520000,NO REPORTA,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,11/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SOGAMOSO,15759000,NO REPORTA,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CALDAS,VICTORIA,17867000,NO REPORTA,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,NO REPORTA,11/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUADUAS,25320000,NO REPORTA,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,12/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,12/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263000,NO REPORTA,12/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TAURAMENA,85410000,NO REPORTA,12/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532000,NO REPORTA,12/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708000,NO REPORTA,12/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,PALMIRA,76520000,NO REPORTA,12/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,TUTA,15837000,NO REPORTA,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TABIO,25785000,NO REPORTA,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LLERAS,50577000,NO REPORTA,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,NO REPORTA,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,NO REPORTA,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,JUNÍN,25372000,SIN EMPLEO DE ARMAS,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CALDAS,05129000,ARMA DE FUEGO,14/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,AIPE,41016000,NO REPORTA,14/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,15/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,RIONEGRO,68615000,ARMA DE FUEGO,15/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430000,NO REPORTA,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SOTARA,19760000,NO REPORTA,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,NO REPORTA,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PÁRAMO,68533000,NO REPORTA,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,17/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,17/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,PUERTO PARRA,68573000,NO REPORTA,17/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PUERTO TEJADA,19573000,ARMA DE FUEGO,18/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,18/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,18/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,NO REPORTA,18/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,NO REPORTA,18/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,19/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,19/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
NARIÑO,TAMINANGO,52786000,ARMA DE FUEGO,19/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,SABANALARGA,08638000,ARMA BLANCA / CORTOPUNZANTE,19/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PUERTO ESCONDIDO,23574000,NO REPORTA,19/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,19/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,NO REPORTA,19/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532000,ARMA DE FUEGO,20/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,TAME,81794000,ARMA BLANCA / CORTOPUNZANTE,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,RIONEGRO,68615000,ARMA BLANCA / CORTOPUNZANTE,20/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YOTOCO,76890000,ARMA DE FUEGO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,FLORENCIA (CT),18001000,NO REPORTA,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GIGANTE,41306000,NO REPORTA,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190000,NO REPORTA,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PUENTE NACIONAL,68572000,ARMA DE FUEGO,21/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CALDAS,LA MERCED,17388000,NO REPORTA,21/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250000,NO REPORTA,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689000,NO REPORTA,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
META,SAN MARTÍN,50689000,NO REPORTA,22/02/2010,NO REPORTA,NO REPORTA,HURTO ABIGEATO,1
SANTANDER,HATO,68344000,NO REPORTA,22/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,NO REPORTA,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708000,NO REPORTA,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,PUERTO BOYACÁ,15572000,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SUCRE,OVEJAS,70508000,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,23/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VISTAHERMOSA,50711000,NO REPORTA,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,GUÁTICA,66318000,NO REPORTA,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,24/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,IBAGUÉ (CT),73001000,NO REPORTA,24/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,24/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,RÁQUIRA,15600000,NO REPORTA,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PIENDAMÓ,19548000,NO REPORTA,24/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
ANTIOQUIA,BARBOSA,05079000,ARMA DE FUEGO,25/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,FACATATIVÁ,25269000,ARMA DE FUEGO,25/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLÁNTICO,BARRANQUILLA (CT),08001000,ARMA DE FUEGO,25/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SOTAQUIRÁ,15763000,NO REPORTA,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CALDAS,SALAMINA,17653000,NO REPORTA,25/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,GRANADA,50313000,NO REPORTA,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,GALERAS,70235000,NO REPORTA,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO (CT),70001000,NO REPORTA,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,26/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CALDAS,LA DORADA,17380000,ARMA DE FUEGO,26/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,26/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,26/02/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA (CT),23001000,NO REPORTA,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MAICAO,44430000,NO REPORTA,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,BUGALAGRANDE,76113000,NO REPORTA,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,IPIALES,52356000,ARMA DE FUEGO,27/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,SANTA MARTA (CT),47001000,ARMA DE FUEGO,27/02/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,VILLANUEVA,85440000,NO REPORTA,28/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,LA PLATA,41396000,NO REPORTA,28/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA DE FUEGO,1/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,PUERTO NARE,05585000,NO REPORTA,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SUAN,08770000,NO REPORTA,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARÍA LA BAJA,13442000,NO REPORTA,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,NO REPORTA,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,EL CASTILLO,50251000,NO REPORTA,1/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,ROLDANILLO,76622000,NO REPORTA,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,SIN EMPLEO DE ARMAS,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,2/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269000,NO REPORTA,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815000,NO REPORTA,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551000,NO REPORTA,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,MESETAS,50330000,NO REPORTA,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,VILLANUEVA,44874000,ARMA BLANCA / CORTOPUNZANTE,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,RIOFRÍO,76616000,ARMA BLANCA / CORTOPUNZANTE,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,TRUJILLO,76828000,ARMA DE FUEGO,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,SAN LUIS DE PALENQUE,85325000,NO REPORTA,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,NO REPORTA,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ESPINAL,73268000,NO REPORTA,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SABANALARGA,08638000,ARMA DE FUEGO,4/03/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,VENADILLO,73861000,ARMA DE FUEGO,4/03/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,4/03/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
HUILA,GIGANTE,41306000,ARMA DE FUEGO,4/03/2010,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
BOLÍVAR,ACHÍ,13006000,NO REPORTA,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTA,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269000,NO REPORTA,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,YOTOCO,76890000,ARMA DE FUEGO,5/03/2010,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CAQUETÁ,PUERTO RICO,18592000,ARMA BLANCA / CORTOPUNZANTE,5/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655000,ARMA DE FUEGO,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,NO REPORTA,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,MESETAS,50330000,NO REPORTA,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,6/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,VALLEDUPAR (CT),20001000,ARMA BLANCA / CORTOPUNZANTE,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551000,NO REPORTA,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CUMARAL,50226000,NO REPORTA,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,ARMA DE FUEGO,7/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES (CT),17001000,NO REPORTA,7/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,FUENTE DE ORO,50287000,NO REPORTA,7/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,PALMIRA,76520000,NO REPORTA,7/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,SOGAMOSO,15759000,NO REPORTA,8/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
