DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
CESAR,CURUMANÍ,20228,ARMA BLANCA / CORTOPUNZANTE,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,GAMARRA,20295,ARMA BLANCA / CORTOPUNZANTE,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,COLOMBIA,41206,NO REPORTADO,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,NO REPORTADO,6/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUACHICA,20011,ARMA BLANCA / CORTOPUNZANTE,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,TAME,81794,NO REPORTADO,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PUERTO BOYACÁ,15572,NO REPORTADO,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL,85001,NO REPORTADO,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,DOS QUEBRADAS,66170,NO REPORTADO,7/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA BLANCA / CORTOPUNZANTE,8/02/2010,NO REPORTADO,NO REPORTADO,HURTO ABIGEATO,1
BOLIVAR,SIMITÍ,13744,NO REPORTADO,8/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITAL,41548,NO REPORTADO,8/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,CONTUNDENTES,9/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,TAME,81794,ARMA DE FUEGO,9/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SANTANA,15686,NO REPORTADO,9/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN,19001,NO REPORTADO,9/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655,NO REPORTADO,9/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COELLO,73200,ARMA DE FUEGO,10/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CÓRDOBA,MONTERÍA,23001,NO REPORTADO,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799,NO REPORTADO,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,SANTA ROSA DE CABAL,66682,NO REPORTADO,10/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523,NO REPORTADO,10/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,OBANDO,76497,ARMA DE FUEGO,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO,70001,NO REPORTADO,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,TULUÁ,76834,NO REPORTADO,11/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,YARUMAL,5887,ARMA DE FUEGO,12/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,12/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOYACA,TUTA,15837,NO REPORTADO,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TABIO,25785,NO REPORTADO,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO LLERAS,50577,NO REPORTADO,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SABANA DE TORRES,68655,NO REPORTADO,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523,NO REPORTADO,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,JUNÍN,25372,SIN EMPLEO DE ARMAS,13/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CALDAS,5129,ARMA DE FUEGO,14/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,AIPE,41016,NO REPORTADO,14/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754,ARMA DE FUEGO,15/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,RIONEGRO,68615,ARMA DE FUEGO,15/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,VALLEDUPAR,20001,ARMA BLANCA / CORTOPUNZANTE,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430,NO REPORTADO,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SOTARÁ,19760,NO REPORTADO,15/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,ARMA BLANCA / CORTOPUNZANTE,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA,41001,NO REPORTADO,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PÁRAMO,68533,NO REPORTADO,16/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754,ARMA DE FUEGO,17/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,17/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,PUERTO PARRA,68573,NO REPORTADO,17/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PUERTO TEJADA,19573,ARMA DE FUEGO,18/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,BARRANQUILLA,8001,ARMA DE FUEGO,18/02/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CESAR,VALLEDUPAR,20001,ARMA BLANCA / CORTOPUNZANTE,18/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA,81001,NO REPORTADO,18/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290,NO REPORTADO,18/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,19/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,19/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
NARIÑO,TAMINANGO,52786,ARMA DE FUEGO,19/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,SABANALARGA,8638,ARMA BLANCA / CORTOPUNZANTE,19/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PUERTO ESCONDIDO,23574,NO REPORTADO,19/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,19/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523,NO REPORTADO,19/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532,ARMA DE FUEGO,20/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,TAME,81794,ARMA BLANCA / CORTOPUNZANTE,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,RIONEGRO,68615,ARMA BLANCA / CORTOPUNZANTE,20/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,YOTOCO,76890,ARMA DE FUEGO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,FLORENCIA,18001,NO REPORTADO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GIGANTE,41306,NO REPORTADO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CIMITARRA,68190,NO REPORTADO,20/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PUENTE NACIONAL,68572,ARMA DE FUEGO,21/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CALDAS,LA MERCED,17388,NO REPORTADO,21/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250,NO REPORTADO,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689,NO REPORTADO,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
META,SAN MARTÍN,50689,NO REPORTADO,22/02/2010,NO REPORTADO,NO REPORTADO,HURTO ABIGEATO,1
SANTANDER,HATO,68344,NO REPORTADO,22/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523,NO REPORTADO,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708,NO REPORTADO,22/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PUERTO BOYACÁ,15572,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SUCRE,OVEJAS,70508,ARMA DE FUEGO,23/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,23/02/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VISTA HERMOSA,50711,NO REPORTADO,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,GUÁTICA,66318,NO REPORTADO,23/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,24/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
TOLIMA,IBAGUÉ,73001,NO REPORTADO,24/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,24/02/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
VALLE DEL CAUCA,JAMUNDÍ,76364,ARMA BLANCA / CORTOPUNZANTE,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,RAQUIRA,15600,NO REPORTADO,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PIENDAMÓ,19548,NO REPORTADO,24/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,24/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
ANTIOQUIA,BARBOSA,5079,ARMA DE FUEGO,25/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,FACATATIVÁ,25269,ARMA DE FUEGO,25/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,BARRANQUILLA,8001,ARMA DE FUEGO,25/02/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
HUILA,PITALITO,41551,ARMA BLANCA / CORTOPUNZANTE,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SOTAQUIRÁ,15763,NO REPORTADO,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CALDAS,SALAMINA,17653,NO REPORTADO,25/02/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,GRANADA,50313,NO REPORTADO,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,GALERAS,70235,NO REPORTADO,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO,70001,NO REPORTADO,25/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,26/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CALDAS,LA DORADA,17380,ARMA DE FUEGO,26/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,26/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,26/02/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA BLANCA / CORTOPUNZANTE,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA,23001,NO REPORTADO,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MAICAO,44430,NO REPORTADO,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,BUGALAGRANDE,76113,NO REPORTADO,26/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,IPIALES,52356,ARMA DE FUEGO,27/02/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
MAGDALENA,SANTA MARTA,47001,ARMA DE FUEGO,27/02/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CASANARE,VILLANUEVA,85440,NO REPORTADO,28/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,LA PLATA,41396,NO REPORTADO,28/02/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MADRID,25430,ARMA DE FUEGO,1/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,PIEDECUESTA,68547,ARMA DE FUEGO,1/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CALDAS,NEIRA,17486,NO REPORTADO,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN,19001,NO REPORTADO,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689,NO REPORTADO,1/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754,ARMA DE FUEGO,2/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CÓRDOBA,CERETÉ,23162,ARMA DE FUEGO,2/03/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
SANTANDER,BUCARAMANGA,68001,ARMA DE FUEGO,2/03/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CESAR,SAN DIEGO,20750,ARMA BLANCA / CORTOPUNZANTE,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,PONEDERA,8560,ARMA DE FUEGO,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CALDAS,15131,NO REPORTADO,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PUERTO BOYACÁ,15572,NO REPORTADO,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,LA DORADA,17380,NO REPORTADO,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CÁQUEZA,25151,NO REPORTADO,2/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,VILLANUEVA,44874,ARMA BLANCA / CORTOPUNZANTE,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,RIOFRÍO,76616,ARMA BLANCA / CORTOPUNZANTE,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,TRUJILLO,76828,ARMA DE FUEGO,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,SAN LUIS DE PALENQUE,85325,NO REPORTADO,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,NO REPORTADO,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,ESPINAL,73268,NO REPORTADO,3/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,4/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,AGUACHICA,20011,ARMA BLANCA / CORTOPUNZANTE,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,CALI,76001,ARMA BLANCA / CORTOPUNZANTE,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUNZA,25286,NO REPORTADO,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551,NO REPORTADO,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689,NO REPORTADO,4/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUQUITA,81065,ARMA DE FUEGO,5/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,BARRANCABERMEJA,68081,ARMA DE FUEGO,5/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
META,VILLAVICENCIO,50001,ARMA DE FUEGO,5/03/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
QUINDIO,ARMENIA,63001,ARMA DE FUEGO,5/03/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CESAR,VALLEDUPAR,20001,ARMA BLANCA / CORTOPUNZANTE,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,FUENTE DE ORO,50287,ARMA DE FUEGO,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PUERTO BOYACÁ,15572,NO REPORTADO,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532,NO REPORTADO,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555,NO REPORTADO,5/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,6/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,2
CESAR,VALLEDUPAR,20001,ARMA BLANCA / CORTOPUNZANTE,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551,ARMA BLANCA / CORTOPUNZANTE,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532,NO REPORTADO,6/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006,NO REPORTADO,6/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANÍ,20228,ARMA BLANCA / CORTOPUNZANTE,7/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN MARCOS,70708,NO REPORTADO,7/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,ARMA DE FUEGO,8/03/2010,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
HUILA,PITAL,41548,NO REPORTADO,8/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN JUAN DE ARAMA,50683,NO REPORTADO,8/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,NO REPORTADO,8/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,CAPITANEJO,68147,NO REPORTADO,8/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO,70001,NO REPORTADO,8/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,PIEDECUESTA,68547,ARMA DE FUEGO,9/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,9/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,TULUÁ,76834,ARMA BLANCA / CORTOPUNZANTE,10/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753,NO REPORTADO,10/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532,NO REPORTADO,10/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006,NO REPORTADO,10/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN BETULIA,70702,NO REPORTADO,10/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,ANDALUCÍA,76036,NO REPORTADO,10/03/2010,NO REPORTADO,NO REPORTADO,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250,NO REPORTADO,11/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO,52001,NO REPORTADO,11/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,VALLE DE SAN JUAN,73854,NO REPORTADO,11/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,12/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLIN,5001,NO REPORTADO,12/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
LA GUAJIRA,BARRANCAS,44078,ARMA DE FUEGO,12/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,NO REPORTADO,12/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,RIVERA,41615,NO REPORTADO,12/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,13/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARIGUANÍ,47058,NO REPORTADO,13/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,CALAMAR,13140,ARMA BLANCA / CORTOPUNZANTE,14/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SABANALARGA,8638,NO REPORTADO,14/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CAUCA,POPAYÁN,19001,NO REPORTADO,14/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,NO REPORTADO,14/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MANAURE,44560,NO REPORTADO,14/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,MESETAS,50330,NO REPORTADO,14/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,BARBOSA,5079,ARMA DE FUEGO,15/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,CANDELARIA,76130,ARMA DE FUEGO,15/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CAQUETÁ,EL PAUJIL,18256,ARMA BLANCA / CORTOPUNZANTE,15/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA,23001,NO REPORTADO,15/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,DISTRACCION,44098,NO REPORTADO,15/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TELLO,41799,NO REPORTADO,15/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA,66001,NO REPORTADO,15/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,FRESNO,73283,NO REPORTADO,15/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO,52001,ARMA DE FUEGO,16/03/2010,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CAUCA,SANTA ROSA,19701,CONTUNDENTES,16/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ATLANTICO,GALAPA,8296,NO REPORTADO,16/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CORRALES,15215,NO REPORTADO,16/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,NO REPORTADO,16/03/2010,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,TULUÁ,76834,NO REPORTADO,16/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,BARRANQUILLA,8001,ARMA DE FUEGO,17/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,CALI,76001,ARMA DE FUEGO,17/03/2010,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
SUCRE,SAN JUAN BETULIA,70702,ARMA BLANCA / CORTOPUNZANTE,17/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,CAMPO DE LA CRUZ,8137,NO REPORTADO,17/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,RESTREPO,50606,NO REPORTADO,17/03/2010,MASCULINO,ADULTOS,HURTO ABIGEATO,1
